student_id,name,age,gender,score,phone,city,email,date_of_join,course,attendance,status,gpa,remarks,money_spent,event_time,address_raw,adr_city,adr_district,adr_postal,hobbies,skills,family,devices
580,Christopher Sanchez,21,Unknown,80,2762374873,New Erik,kathryn31@price.biz,08/09/2011 00:00,Data Science,110,Pending,2,Good,169,25/01/1975 00:00,"51394 Benjamin Green, Durantown",Durantown,,51394,"herself, debate","tech: python=3, excel=2, sql=4 | soft: party, put","siblings: 1 | income: father=1463, mother=1482",type: laptop | brand: HP | year: 2023; type: phone | brand: Xiaomi | year: 2024
581,Kathleen Lambert,20,Male,99,2140999687,Port Kelly,nrose@wright-brewer.biz,24/07/2016 11:45,Data Science,65,Inactive,15.5,Good,165,05/01/2011 18:22,UZ 100644 Tashkent Lake Robertland,Tashkent,,100644,"attack, new",,,
582,Traci Guerra,18,Female,80,6723282849,Ashleyville,someone@gmail.com,04/11/1982 20:35,Data Science,110,Pending,1.19,,254,06/12/1999 00:00,"0398 Zoe Walk Suite 987, New Aaron",New Aaron,,,"something, sea","tech: python=2, excel=4, sql=5 | soft: which, prove","siblings: 3 | income: father=1096, mother=1000",type: laptop | brand: HP | year: 2018; type: phone | brand: Apple | year: 2019
583,,22,Male,80,1595658998,Thompsonhaven,someone@gmail.com,,Data Science,117,Active,0,Good,283,29/07/2018 00:00,UZ 100081 Tashkent Crawfordport,Tashkent,,100081,"reason, far",,,
584,Sheila Bell,20,Female,80,7625654761,Robertville,monicabarber@hotmail.com,28/01/1971 00:00,Data Science,100,Active,3.7,,127,24/07/2016 08:38,"683 Timothy Harbor, Mooreland",Mooreland,,,"we, husband","tech: python=1, excel=3, sql=2 | soft: instead, this","siblings: 3 | income: father=875, mother=1382",type: laptop | brand: Lenovo | year: 2022; type: phone | brand: Xiaomi | year: 2023
585,,19,Female,90,,East Joshua,,,Data Science,82,Active,15.5,,187,09/06/1984 14:32,"9561 Corey Coves Suite 845, Lucasview",Lucasview,,,,,,
586,Kevin Thomas,18,Female,80,2229933148,Glasstown,,13/06/2013 00:00,Data Science,110,Inactive,0,Excellent,91,,"Rochachester 7-kv, dom 22, Tashkent",Tashkent,Rochachester 7-kv,,,,,
587,Dr. Brandon Berry,20,Female,80,1532389492,New Carmenmouth,,17/01/1995 00:00,Data Science,110,Pending,5.08,Average,219,13/06/1991 11:17,"Apartment 2, Port Yvonnefort district, Tashkent, UZ, 100944",Tashkent,Port Yvonnefort district,100944,,,,
588,Crystal Olsen,22,Female,99,,Joshuahaven,someone@gmail.com,11/02/2017 00:00,Python,79,Active,2.9,,71,,"North Christineberg 8-kv, dom 22, Tashkent",Tashkent,North Christineberg 8-kv,,"popular, statement","tech: python=2, excel=5, sql=3 | soft: become, join","siblings: 1 | income: father=903, mother=822",type: laptop | brand: Dell | year: 2023; type: phone | brand: Apple | year: 2021
589,Joseph Wilson,22,Male,80,,Monroeview,michaeljones@moon-foster.com,09/03/1972 00:00,Python,110,Active,15.5,Excellent,265,,"9406 Black Common, Boltonmouth",Boltonmouth,,,"song, range","tech: python=2, excel=2, sql=4 | soft: father, himself","siblings: 5 | income: father=584, mother=230",type: laptop | brand: HP | year: 2022; type: phone | brand: Apple | year: 2018
590,,20,Male,80,16544350045,South Michaelhaven,ewalters@russell.info,17/03/1973 09:24,Data Science,88,Pending,4.5,Excellent,194,20/02/1991 00:00,"6542 Kristin Bridge Apt. 211, West Jessicaland",West Jessicaland,,,"security, such","tech: python=5, excel=3, sql=4 | soft: instead, establish","siblings: 4 | income: father=1215, mother=1022",type: laptop | brand: HP | year: 2022; type: phone | brand: Xiaomi | year: 2023
591,Dean Moore,18,Female,63,9607067569,Perryland,hsmith@nelson-bryant.com,11/06/1976 00:00,Data Science,110,Pending,2,Excellent,289,31/10/1986 00:00,"Apartment 18, South Garyport district, Tashkent, UZ, 100844",Tashkent,South Garyport district,100844,"positive, could","tech: python=1, excel=3, sql=4 | soft: full, job","siblings: 3 | income: father=613, mother=1177",type: laptop | brand: HP | year: 2022; type: phone | brand: Apple | year: 2022
592,,18,Unknown,90,6523221481,Colestad,sonyajackson@gmail.com,19/07/2003 06:09,Python,100,Active,5.08,Average,204,16/11/2017 00:00,"Richardview 27-kv, dom 45, Tashkent",Tashkent,Richardview 27-kv,,"owner, response","tech: python=4, excel=3, sql=3 | soft: food, environmental","siblings: 4 | income: father=304, mother=610",type: laptop | brand: Dell | year: 2018; type: phone | brand: Samsung | year: 2019
593,Edward Holmes,18,Female,62,897719768,Matthewport,jbean@hughes-arnold.com,11/01/1984 00:00,Python,110,Pending,15.5,Average,209,11/03/2007 08:56,,,,,"red, major","tech: python=2, excel=1, sql=5 | soft: bring, certainly","siblings: 3 | income: father=217, mother=1427",type: laptop | brand: Lenovo | year: 2020; type: phone | brand: Samsung | year: 2022
594,Sheila Contreras,21,Female,97,,Ellisonstad,someone@gmail.com,04/02/1998 10:45,Data Science,100,Active,5.08,Excellent,91,07/10/1990 20:23,"41891 Jacob Parkway, Evansbury",Evansbury,,41891,"believe, article","tech: python=1, excel=2, sql=4 | soft: off, here","siblings: 5 | income: father=1142, mother=893",type: laptop | brand: Lenovo | year: 2024; type: phone | brand: Xiaomi | year: 2020
595,Vincent Pena,22,Female,57,9798873158,West Craigview,someone@gmail.com,29/10/2001 23:54,Data Science,110,Pending,4.5,Average,251,24/03/1991 00:00,"117 Lyons Knolls, New Tylerchester",New Tylerchester,,,"house, true","tech: python=3, excel=5, sql=3 | soft: throughout, recently","siblings: 5 | income: father=1314, mother=320",type: laptop | brand: HP | year: 2023; type: phone | brand: Xiaomi | year: 2019
596,Bobby House,20,Male,90,,Shannonburgh,,,Data Science,103,Pending,4,Average,235,25/02/2023 03:31,"Apartment 29, Hamiltonville district, Tashkent, UZ, 100697",Tashkent,Hamiltonville district,100697,"point, itself","tech: python=1, excel=4, sql=2 | soft: great, short","siblings: 5 | income: father=957, mother=517",type: laptop | brand: Dell | year: 2019; type: phone | brand: Xiaomi | year: 2024
597,,22,Female,80,9887469395,Port Frederick,someone@gmail.com,,Python,100,Inactive,1.56,,270,06/01/1974 00:00,UZ 100979 Tashkent Harttown,Tashkent,,100979,"almost, rest",,,
598,Jonathan King,20,Unknown,80,178242718,North Andrea,,13/12/2017 00:00,Data Science,100,Active,0,Average,264,,"912 Anderson Island, Lake David",Lake David,,,"society, hot","tech: python=1, excel=4, sql=2 | soft: election, job","siblings: 0 | income: father=479, mother=958",type: laptop | brand: Lenovo | year: 2017; type: phone | brand: Samsung | year: 2022
599,Eric Medina,19,Unknown,80,8441268355,New Zachary,,02/10/2016 00:00,Data Science,70,Active,4.5,Good,92,17/08/2017 00:00,UZ 100418 Tashkent West Jasonberg,Tashkent,,100418,"real, save","tech: python=4, excel=1, sql=4 | soft: ten, skill","siblings: 5 | income: father=334, mother=483",type: laptop | brand: HP | year: 2018; type: phone | brand: Xiaomi | year: 2022
600,Zachary Johnson,18,Male,80,5081801870,New Markshire,qrice@hotmail.com,,Python,100,Active,3.7,Average,147,,UZ 100915 Tashkent Jamesport,Tashkent,,100915,"happen, night",,,
601,Ashley Andrade,21,Male,80,,Dunnville,someone@gmail.com,20/10/2015 00:00,Python,110,Active,4.5,Excellent,202,,"South Kelsey 19-kv, dom 5, Tashkent",Tashkent,South Kelsey 19-kv,,"military, blood","tech: python=1, excel=2, sql=3 | soft: coach, response","siblings: 3 | income: father=711, mother=1071",type: laptop | brand: Lenovo | year: 2020; type: phone | brand: Samsung | year: 2020
602,Martha Ruiz,19,Unknown,58,,West Gregory,kfrancis@gmail.com,06/02/1980 19:22,Python,115,Pending,3.7,Average,244,,UZ 100884 Tashkent Powellmouth,Tashkent,,100884,"chair, lay","tech: python=5, excel=3, sql=1 | soft: respond, building","siblings: 1 | income: father=349, mother=844",type: laptop | brand: Lenovo | year: 2021; type: phone | brand: Samsung | year: 2019
603,Pamela Carr,18,Unknown,95,1669766040,Christopherside,lwilliams@gmail.com,03/12/1979 00:00,Python,116,Active,4.5,Good,169,,"198 Gary Mills Apt. 152, East Joshuatown",East Joshuatown,,,,,,
604,Mrs. Angela Tyler,21,Female,63,1672790511,Morrisontown,someone@gmail.com,11/01/1996 23:11,Data Science,108,Active,4.5,,251,29/07/1977 08:19,"8126 Herrera Point Apt. 428, Tuckerside",Tuckerside,,,"else, take","tech: python=1, excel=2, sql=3 | soft: interesting, pay","siblings: 3 | income: father=593, mother=353",type: laptop | brand: Lenovo | year: 2023; type: phone | brand: Xiaomi | year: 2022
605,Grant Rowland,19,Male,54,6069564585,East Deniseburgh,,19/04/1984 19:46,Data Science,110,Pending,2.81,,107,04/09/1994 00:00,"Wrightfort 30-kv, dom 45, Tashkent",Tashkent,Wrightfort 30-kv,,"wide, wonder","tech: python=5, excel=5, sql=2 | soft: nor, many","siblings: 1 | income: father=1417, mother=526",type: laptop | brand: HP | year: 2021; type: phone | brand: Apple | year: 2023
606,,19,Male,80,728685308,West Adrianchester,foxmary@martin-palmer.info,08/09/1986 02:58,Data Science,110,Pending,5.08,Excellent,148,22/04/1990 00:00,,,,,"difficult, want","tech: python=2, excel=5, sql=2 | soft: case, fire","siblings: 5 | income: father=560, mother=845",type: laptop | brand: Dell | year: 2021; type: phone | brand: Apple | year: 2024
607,Jason Cherry,18,Unknown,80,4770828683,New Angiefort,,16/09/2009 10:18,Data Science,65,Inactive,3.7,Good,94,09/03/2024 07:30,"Port Tinafurt 28-kv, dom 37, Tashkent",Tashkent,Port Tinafurt 28-kv,,"able, trip","tech: python=4, excel=1, sql=4 | soft: although, less","siblings: 2 | income: father=612, mother=729",type: laptop | brand: HP | year: 2023; type: phone | brand: Apple | year: 2019
608,,21,Female,80,6571047711,Michaelhaven,,,Data Science,83,Pending,5.08,,194,02/12/2022 00:00,"10158 Tiffany Heights Apt. 563, Port Guyfurt",Port Guyfurt,,10158,"whose, message","tech: python=3, excel=4, sql=5 | soft: skin, article","siblings: 2 | income: father=1333, mother=623",type: laptop | brand: HP | year: 2016; type: phone | brand: Apple | year: 2020
609,Nicholas Thompson,20,Female,80,4173637350,South Michaelberg,someone@gmail.com,09/04/2010 00:00,Data Science,100,Active,3.7,Good,233,08/09/1986 11:26,"69161 Newman Summit Suite 430, West Michaelchester",West Michaelchester,,69161,"debate, those",,,
610,,22,Female,80,,Port Michaeltown,someone@gmail.com,28/07/1989 00:00,Data Science,79,Pending,4.33,Good,79,12/01/1980 00:00,UZ 100562 Tashkent Evansmouth,Tashkent,,100562,,,,
611,Nicole Peterson,21,Female,99,,Mooreborough,,16/01/1992 17:45,Data Science,110,Inactive,15.5,,258,,"505 Ariana Run, Carrolltown",Carrolltown,,,"down, technology","tech: python=5, excel=3, sql=3 | soft: central, ahead","siblings: 5 | income: father=305, mother=1017",type: laptop | brand: Lenovo | year: 2020; type: phone | brand: Xiaomi | year: 2021
612,Natalie Brown,20,Male,90,3981913827,West Hunter,,13/08/1971 08:06,Data Science,72,Active,0,Excellent,131,05/04/2016 00:00,"Port Gary 3-kv, dom 11, Tashkent",Tashkent,Port Gary 3-kv,,"attorney, stay",,,
613,Robert Hubbard,18,Female,83,,Deannachester,,05/03/1970 16:15,Data Science,106,Active,5.08,Average,236,,"Port Charlene 26-kv, dom 20, Tashkent",Tashkent,Port Charlene 26-kv,,"environmental, create","tech: python=1, excel=5, sql=4 | soft: American, range","siblings: 5 | income: father=743, mother=1191",type: laptop | brand: HP | year: 2019; type: phone | brand: Apple | year: 2020
614,,22,Female,62,,South Christian,elizabethgolden@yahoo.com,,Data Science,100,Inactive,3.7,Excellent,297,,"Billyland 10-kv, dom 4, Tashkent",Tashkent,Billyland 10-kv,,"good, garden","tech: python=5, excel=4, sql=5 | soft: check, rise","siblings: 4 | income: father=694, mother=1296",type: laptop | brand: Lenovo | year: 2018; type: phone | brand: Xiaomi | year: 2018
615,Michelle Chambers,20,Female,50,,Port Kevinfort,awong@novak.com,26/08/2014 22:13,Data Science,108,Pending,2,Good,62,24/09/1973 00:00,UZ 100049 Tashkent Cherylport,Tashkent,,100049,"college, public",,,
616,,18,Female,90,1289555777,Kimberlyborough,,,Data Science,100,Active,2,Good,125,05/02/2024 00:00,"08930 Benjamin Lane, North Jade",North Jade,,08930,"above, summer","tech: python=3, excel=2, sql=3 | soft: bag, team","siblings: 1 | income: father=1340, mother=708",type: laptop | brand: Dell | year: 2018; type: phone | brand: Samsung | year: 2021
617,Erica Ayala,20,Male,63,3806296377,Barkerfurt,,18/04/2019 02:11,Data Science,111,Pending,15.5,,195,01/08/2008 14:33,,,,,"investment, affect","tech: python=5, excel=3, sql=3 | soft: environment, marriage","siblings: 5 | income: father=725, mother=1271",type: laptop | brand: HP | year: 2024; type: phone | brand: Xiaomi | year: 2022
618,,18,Unknown,90,12807089777,West Robinport,,17/05/2017 00:00,Data Science,97,Active,15.5,Average,293,28/04/1991 00:00,UZ 100277 Tashkent Lake Eric,Tashkent,,100277,"or, act",,,
619,,22,Unknown,86,,East Debrabury,tgentry@khan.org,28/11/2018 00:00,Python,89,Active,15.5,Excellent,54,16/04/2023 13:30,,,,,"almost, situation","tech: python=3, excel=3, sql=4 | soft: executive, just","siblings: 4 | income: father=301, mother=1272",type: laptop | brand: Dell | year: 2016; type: phone | brand: Xiaomi | year: 2023
620,Leslie Owens,20,Female,80,,West Crystal,,19/11/1991 17:07,Data Science,74,Pending,0,Good,224,19/11/2003 00:00,UZ 100564 Tashkent Stephaniemouth,Tashkent,,100564,"father, anything","tech: python=1, excel=1, sql=3 | soft: fight, become","siblings: 0 | income: father=802, mother=936",type: laptop | brand: Dell | year: 2021; type: phone | brand: Xiaomi | year: 2023
621,,19,Male,90,3456549722,Debraburgh,lisa87@yahoo.com,13/05/1995 00:00,Data Science,107,Inactive,0,Excellent,263,,"South Carlaville 30-kv, dom 42, Tashkent",Tashkent,South Carlaville 30-kv,,,,,
622,,20,Female,80,6119297938,Port Melinda,jonesmaria@hamilton.com,06/10/1990 00:00,Data Science,100,Active,3.7,Excellent,130,16/04/1993 00:00,"064 Flowers Via Suite 056, New Michael",New Michael,,,"what, soldier",,,
623,,18,Female,80,5983503851,North Adamton,,10/09/1982 00:00,Python,100,Active,15.5,,130,,"54503 Weber Islands, West Jennifer",West Jennifer,,54503,"anyone, whom","tech: python=4, excel=5, sql=3 | soft: far, phone","siblings: 2 | income: father=1121, mother=1265",type: laptop | brand: HP | year: 2015; type: phone | brand: Samsung | year: 2018
624,,20,Female,67,7291317348,West Anthony,djefferson@martinez.biz,,Data Science,100,Inactive,0,,200,,,,,,,,,
625,Mark Stewart,21,Unknown,66,,Rileyview,someone@gmail.com,05/02/2018 10:20,Python,110,Inactive,2,Excellent,204,,"Apartment 50, Saraberg district, Tashkent, UZ, 100802",Tashkent,Saraberg district,100802,"under, participant","tech: python=3, excel=1, sql=1 | soft: share, hear","siblings: 1 | income: father=262, mother=1221",type: laptop | brand: Lenovo | year: 2022; type: phone | brand: Samsung | year: 2020
626,Linda Jacobson,22,Unknown,80,16992729087,North Matthew,,11/03/1977 00:00,Python,100,Inactive,3.7,Excellent,226,02/02/2020 04:13,"Apartment 36, Campbellshire district, Tashkent, UZ, 100191",Tashkent,Campbellshire district,100191,"eight, mission","tech: python=5, excel=5, sql=2 | soft: together, do","siblings: 3 | income: father=1088, mother=759",type: laptop | brand: HP | year: 2018; type: phone | brand: Samsung | year: 2023
627,Anthony Hill,19,Male,80,,Richardsonton,,27/01/1979 05:19,Python,100,Inactive,15.5,Excellent,126,18/12/1996 00:00,,,,,"ground, rule","tech: python=4, excel=1, sql=1 | soft: meet, describe","siblings: 1 | income: father=866, mother=219",type: laptop | brand: HP | year: 2023; type: phone | brand: Xiaomi | year: 2020
628,Ruben Howard,19,Female,80,8245224891,Lake Bruce,,30/08/2005 00:00,Data Science,110,Active,0,Good,116,25/12/1976 00:00,"842 Robinson Neck Suite 458, Lewisville",Lewisville,,,"whatever, century",,,
629,Eddie Miranda,21,Male,90,19414871587,Port Kimberly,,12/02/1976 00:00,Data Science,100,Active,3.87,Excellent,181,01/06/2001 00:00,"580 Sean Walk, South Saraview",South Saraview,,,"term, face","tech: python=3, excel=1, sql=4 | soft: night, red","siblings: 4 | income: father=762, mother=618",type: laptop | brand: HP | year: 2018; type: phone | brand: Xiaomi | year: 2018
630,,22,Female,65,18655785473,Dustinmouth,someone@gmail.com,,Data Science,110,Active,4.5,,262,12/03/1996 09:14,"Apartment 15, West Joseph district, Tashkent, UZ, 100817",Tashkent,West Joseph district,100817,"man, number",,,
631,,19,Female,90,6866293371,Patriciaport,kristencohen@brown.com,17/10/2008 01:49,Data Science,100,Pending,0,,214,,"New Raymondchester 21-kv, dom 12, Tashkent",Tashkent,New Raymondchester 21-kv,,"range, evidence","tech: python=3, excel=1, sql=4 | soft: study, listen","siblings: 4 | income: father=480, mother=454",type: laptop | brand: HP | year: 2018; type: phone | brand: Xiaomi | year: 2018
632,Michelle Price,20,Male,93,8134467811,Lake Mistyside,,,Data Science,80,Pending,1.39,Excellent,187,05/08/2018 00:00,UZ 100591 Tashkent Bradleymouth,Tashkent,,100591,"radio, arm","tech: python=1, excel=2, sql=2 | soft: offer, hair","siblings: 0 | income: father=1476, mother=1385",type: laptop | brand: HP | year: 2015; type: phone | brand: Samsung | year: 2023
633,,18,Female,72,9292287610,Jackieville,mthompson@gmail.com,14/08/1981 20:59,Data Science,83,Active,15.5,Excellent,164,17/09/1981 00:00,"Apartment 36, Hoffmanbury district, Tashkent, UZ, 100441",Tashkent,Hoffmanbury district,100441,"shoulder, option","tech: python=4, excel=4, sql=5 | soft: machine, use","siblings: 5 | income: father=1141, mother=431",type: laptop | brand: HP | year: 2024; type: phone | brand: Xiaomi | year: 2021
634,Jeffrey Greene,19,Unknown,90,8295068162,Lake Brianport,someone@gmail.com,16/08/2004 17:18,Data Science,100,Active,4.05,Excellent,187,23/12/1984 17:20,,,,,,,,
635,,21,Female,100,10003580435,Lake Joshua,jacobsrandy@collins-harrison.biz,04/07/1993 16:36,Data Science,100,Pending,4.5,Good,294,,UZ 100086 Tashkent Teresafort,Tashkent,,100086,,,,
636,,19,Female,72,,Allenfort,,25/12/1984 00:00,Data Science,88,Active,5.08,Excellent,252,19/12/1981 00:00,UZ 100295 Tashkent Lake Cassandraburgh,Tashkent,,100295,"yeah, poor","tech: python=1, excel=5, sql=1 | soft: everybody, easy","siblings: 5 | income: father=1144, mother=1098",type: laptop | brand: HP | year: 2023; type: phone | brand: Xiaomi | year: 2024
637,Melissa Floyd,18,Female,90,4285907104,Jamestown,,24/03/2012 00:00,Python,110,Active,0,,112,11/09/1991 00:00,UZ 100152 Tashkent Michaelshire,Tashkent,,100152,"poor, common",,,
638,,20,Female,80,3789164534,Coopermouth,someone@gmail.com,18/11/1991 09:44,Data Science,100,Pending,5.08,Excellent,230,21/06/1984 00:00,,,,,"computer, during",,,
639,,22,Male,56,16600717305,Monroeview,someone@gmail.com,17/06/1998 00:00,Data Science,110,Inactive,3.38,Excellent,235,27/02/2004 00:00,UZ 100501 Tashkent South Robert,Tashkent,,100501,"defense, firm","tech: python=4, excel=3, sql=1 | soft: capital, contain","siblings: 1 | income: father=1005, mother=453",type: laptop | brand: Lenovo | year: 2020; type: phone | brand: Apple | year: 2020
